ProbeID	Ptr	Name	Description
CEP152	56132	CEP152	
CEP250	56202	CEP250	
CEP290	56268	CEP290	
CEP41	56338	CEP41	
CEP44	56404	CEP44	
CEP63	56470	CEP63	
CEP68	56534	CEP68	
CEP76	56599	CEP76	
CEP89	56660	CEP89	
CEP97	56725	CEP97	
CEPT1	56789	CEPT1	
CERK	56851	CERK	
CERNA1	56911	CERNA1	
CERNA2	56982	CERNA2	
CERS2	57052	CERS2	
CERS3	57114	CERS3	
CERS4	57175	CERS4	
CERS5	57240	CERS5	
CERS6	57303	CERS6	
CERT1	57363	CERT1	
CES3	57425	CES3	
CETN2	57494	CETN2	
CFAP20	57555	CFAP20	
CFAP298	57619	CFAP298	
CFAP43	57685	CFAP43	
CFAP53	57758	CFAP53	
CFAP58	57825	CFAP58	
CFAP58-DT	57897	CFAP58-DT	
CFAP69	57975	CFAP69	
CFAP70	58043	CFAP70	
CFAP99	58113	CFAP99	
CFDP1	58183	CFDP1	
CFL1	58245	CFL1	
CFL2	58305	CFL2	
CGB3	58365	CGB3	
CGB5	58431	CGB5	
CGN	58499	CGN	
CGNL1	58557	CGNL1	
CHAC1	58618	CHAC1	
CHADL	58680	CHADL	
CHAF1A	58749	CHAF1A	
CHCHD10	58811	CHCHD10	
CHCHD3	58883	CHCHD3	
CHCHD4	58944	CHCHD4	
CHCHD7	59010	CHCHD7	
CHD1	59074	CHD1	
CHD1L	59133	CHD1L	
CHD3	59195	CHD3	
CHD6	59254	CHD6	
CHDH	59315	CHDH	
CHERP	59381	CHERP	
CHID1	59442	CHID1	
CHM	59504	CHM	
CHML	59562	CHML	
CHMP1A	59626	CHMP1A	
CHMP1B	59690	CHMP1B	
CHMP7	59754	CHMP7	
CHP2	59816	CHP2	
CHPF	59880	CHPF	
CHPF2	59938	CHPF2	
CHRNA3	60000	CHRNA3	
CHRNA9	60070	CHRNA9	
CHST12	60137	CHST12	
CHST2	60209	CHST2	
CHST6	60275	CHST6	
CHTF8	60341	CHTF8	
CHUK	60403	CHUK	
CHURC1-FNTB	60463	CHURC1-FNTB	
CIAO1	60537	CIAO1	
CIAO2A	60598	CIAO2A	
CIAO3	60659	CIAO3	
CIB1	60721	CIB1	
CIB2	60780	CIB2	
CIC	60847	CIC	
CIDEA	60905	CIDEA	
CILK1	60970	CILK1	
CILP2	61031	CILP2	
CIR1	61098	CIR1	
CIRBP	61158	CIRBP	
CISD2	61220	CISD2	
CISH	61284	CISH	
CIT	61349	CIT	
CKAP2	61413	CKAP2	
CKAP2L	61475	CKAP2L	
CKB	61548	CKB	
CKMT1A	61605	CKMT1A	
CKMT1B	61670	CKMT1B	
CKS2	61737	CKS2	
CLCA2	61793	CLCA2	
CLCA4	61854	CLCA4	
CLCC1	61916	CLCC1	
CLCF1	61978	CLCF1	
CLCN2	62044	CLCN2	
CLCN5	62109	CLCN5	
CLCN7	62171	CLCN7	
CLDN12	62232	CLDN12	
CLDN15	62296	CLDN15	
CLDN16	62363	CLDN16	
CLDN17	62431	CLDN17	
CLDN23	62498	CLDN23	
CLDN3	62566	CLDN3	
CLDN4	62633	CLDN4	
CLDN7	62694	CLDN7	
CLDN9	62756	CLDN9	
CLDND1	62820	CLDND1	
CLEC18A	62884	CLEC18A	
CLIC3	62957	CLIC3	
CLIC4	63019	CLIC4	
CLIC5	63081	CLIC5	
CLMN	63152	CLMN	
CLMP	63216	CLMP	
CLN5	63280	CLN5	
CLOCK	63338	CLOCK	
CLP1	63399	CLP1	
CLPTM1	63458	CLPTM1	
CLPTM1L	63521	CLPTM1L	
CLSPN	63585	CLSPN	
CLSTN1	63655	CLSTN1	
CLTRN	63718	CLTRN	
CLYBL	63781	CLYBL	
CMAS	63849	CMAS	
CMTM4	63909	CMTM4	
CMTM6	63970	CMTM6	
CMTM7	64032	CMTM7	
CMTM8	64097	CMTM8	
CMTR1	64161	CMTR1	
CNBD2	64223	CNBD2	
CNFN	64291	CNFN	
CNGA1	64351	CNGA1	
CNKSR1	64415	CNKSR1	
CNKSR3	64479	CNKSR3	
CNNM2	64549	CNNM2	
CNNM3	64616	CNNM3	
CNOT2	64680	CNOT2	
CNOT6	64739	CNOT6	
CNOT7	64800	CNOT7	
CNOT8	64862	CNOT8	
CNP	64924	CNP	
CNPPD1	64982	CNPPD1	
CNPY2	65045	CNPY2	
CNPY3	65106	CNPY3	
CNTN1	65168	CNTN1	
CNTNAP1	65234	CNTNAP1	
CNTNAP3	65303	CNTNAP3	
COA1	65376	COA1	
COA5	65436	COA5	
COBL	65496	COBL	
COBLL1	65559	COBLL1	
COG1	65621	COG1	
COG6	65681	COG6	
COG7	65741	COG7	
COL11A2	65800	COL11A2	
COL12A1	65869	COL12A1	
COL16A1	65934	COL16A1	
COL17A1	65999	COL17A1	
COL18A1	66063	COL18A1	
COL27A1	66132	COL27A1	
COL28A1	66201	COL28A1	
COL5A2	66274	COL5A2	
COL8A2	66344	COL8A2	
COLGALT1	66413	COLGALT1	
COMMD2	66481	COMMD2	
COMMD3	66545	COMMD3	
COMMD3-BMI1	66608	COMMD3-BMI1	
COMMD5	66682	COMMD5	
COMP	66746	COMP	
COMT	66815	COMT	
COPG1	66872	COPG1	
COPS5	66934	COPS5	
COPS7A	66996	COPS7A	
COPS7B	67058	COPS7B	
COPS8	67120	COPS8	
COQ10A	67182	COQ10A	
COQ10B	67250	COQ10B	
COQ6	67312	COQ6	
COQ7	67371	COQ7	
COQ8A	67433	COQ8A	
COQ8B	67497	COQ8B	
COX14	67558	COX14	
COX15	67620	COX15	
COX16	67682	COX16	
COX18	67743	COX18	
COX19	67812	COX19	
CPA4	67874	CPA4	
CPA6	67933	CPA6	
CPD	67999	CPD	
CPEB1	68055	CPEB1	
CPLANE1	68123	CPLANE1	
CPLANE2	68197	CPLANE2	
CPLX3	68266	CPLX3	
CPM	68335	CPM	
CPNE2	68396	CPNE2	
CPS1	68466	CPS1	
CPSF1	68533	CPSF1	
CPSF4	68595	CPSF4	
CPSF7	68655	CPSF7	
CPT1A	68717	CPT1A	
CPT1B	68778	CPT1B	
CPT1C	68844	CPT1C	
CRABP2	68915	CRABP2	
CRACR2B	68977	CRACR2B	
CRAMP1	69046	CRAMP1	
CRAT	69107	CRAT	
CRCT1	69170	CRCT1	
CREB3	69231	CREB3	
CREB3L2	69293	CREB3L2	
CREB3L4	69358	CREB3L4	
CREBL2	69424	CREBL2	
CREBRF	69488	CREBRF	
CREG2	69554	CREG2	
CRELD1	69619	CRELD1	
CREM	69683	CREM	
CRIM1-DT	69750	CRIM1-DT	
CRIP2	69823	CRIP2	
CRIPT	69892	CRIPT	
CRK	69954	CRK	
CRNKL1	70012	CRNKL1	
CRNN	70075	CRNN	
CROCCP2	70138	CROCCP2	
CRPPA	70204	CRPPA	
CRTC1	70274	CRTC1	
CRTC2	70341	CRTC2	
CRY1	70403	CRY1	
CRYAB	70462	CRYAB	
CRYBB2P1	70527	CRYBB2P1	
CRYL1	70594	CRYL1	
CRYM-AS1	70656	CRYM-AS1	
CRYZ	70730	CRYZ	
CRYZL1	70791	CRYZL1	
CSAD	70854	CSAD	
CSNK1D	70918	CSNK1D	
CSNK1G1	70982	CSNK1G1	
CSPG5	71047	CSPG5	
CSPP1	71115	CSPP1	
CSRNP2	71182	CSRNP2	
CSTA	71246	CSTA	
CSTB	71305	CSTB	
CSTF3	71365	CSTF3	
CTAGE7P	71427	CTAGE7P	
CTBP1	71498	CTBP1	
CTBP1-DT	71558	CTBP1-DT	
CTBP2	71630	CTBP2	
CTBS	71692	CTBS	
CTDP1	71757	CTDP1	
CTDSP1	71819	CTDSP1	
CTDSP2	71883	CTDSP2	
CTDSPL2	71947	CTDSPL2	
CTF1	72014	CTF1	
CTR9	72082	CTR9	
CTRL	72142	CTRL	
CTSA	72210	CTSA	
CTSB	72268	CTSB	
CTSK	72328	CTSK	
CTSL	72395	CTSL	
CTSO	72454	CTSO	
CTSV	72514	CTSV	
CTXN1	72574	CTXN1	
CUEDC1	72640	CUEDC1	
CUL4B	72707	CUL4B	
CUL5	72769	CUL5	
CUL7	72829	CUL7	
CUTA	72889	CUTA	
CWF19L2	72949	CWF19L2	
CWH43	73014	CWH43	
CXCL1	73074	CXCL1	
CXCL14	73142	CXCL14	
CXCL16	73205	CXCL16	
CXCL5	73269	CXCL5	
CXCL6	73340	CXCL6	
CXCL8	73406	CXCL8	
CXXC1	73471	CXXC1	
CXXC5	73533	CXXC5	
CXorf38	73595	CXorf38	
CXorf40A	73662	CXorf40A	
CXorf40B	73735	CXorf40B	
CXorf56	73802	CXorf56	
CYB561	73866	CYB561	
CYB561D2	73929	CYB561D2	
CYB5A	73997	CYB5A	
CYB5B	74059	CYB5B	
CYB5D1	74121	CYB5D1	
CYB5D2	74186	CYB5D2	
CYB5R2	74249	CYB5R2	
CYB5R3	74311	CYB5R3	
CYB5R4	74374	CYB5R4	
CYB5RL	74438	CYB5RL	
CYBRD1	74506	CYBRD1	
CYHR1	74575	CYHR1	
CYP21A1P	74636	CYP21A1P	
CYP26B1	74713	CYP26B1	
CYP2C8	74785	CYP2C8	
CYP2D7	74855	CYP2D7	
CYP2E1	74925	CYP2E1	
CYP2J2	74998	CYP2J2	
CYP2R1	75063	CYP2R1	
CYP2S1	75127	CYP2S1	
CYP39A1	75194	CYP39A1	
CYP3A5	75265	CYP3A5	
CYP3A7	75333	CYP3A7	
CYP3A7-CYP3A51P	75404	CYP3A7-CYP3A51P	
CYP4B1	75494	CYP4B1	
CYP4F11	75560	CYP4F11	
CYP4F12	75630	CYP4F12	
CYP4F22	75699	CYP4F22	
CYP4F3	75767	CYP4F3	
CYP51A1	75834	CYP51A1	
CYP8B1	75900	CYP8B1	
CYREN	75971	CYREN	
CYSRT1	76033	CYSRT1	
CYTH2	76096	CYTH2	
CYTH3	76158	CYTH3	
CYYR1-AS1	76219	CYYR1-AS1	
CZ1P-ASNS	76295	CZ1P-ASNS	
DAB2IP	76373	DAB2IP	
DAG1	76437	DAG1	
DAP	76497	DAP	
DAPK1	76553	DAPK1	
DAPL1	76615	DAPL1	
DAXX	76680	DAXX	
DAZAP2	76740	DAZAP2	
DBF4B	76802	DBF4B	
DBNDD1	76868	DBNDD1	
DBR1	76938	DBR1	
DCAF1	76996	DCAF1	
DCAF10	77058	DCAF10	
DCAF16	77122	DCAF16	
DCAF7	77187	DCAF7	
DCBLD2	77248	DCBLD2	
DCLRE1C	77310	DCLRE1C	
DCP1A	77382	DCP1A	
DCP1B	77443	DCP1B	
DCPS	77512	DCPS	
DCST1	77575	DCST1	
DCST1-AS1	77643	DCST1-AS1	
DCST2	77717	DCST2	
DCTPP1	77780	DCTPP1	
DCUN1D2	77843	DCUN1D2	
DDA1	77911	DDA1	
DDAH1	77971	DDAH1	
DDAH2	78038	DDAH2	
DDB2	78096	DDB2	
DDIAS	78156	DDIAS	
DDOST	78226	DDOST	
DDR1	78287	DDR1	
DDX20	78344	DDX20	
DDX24	78403	DDX24	
DDX27	78465	DDX27	
DDX41	78527	DDX41	
DDX42	78589	DDX42	
DDX47	78647	DDX47	
DDX49	78708	DDX49	
DDX51	78770	DDX51	
DDX52	78832	DDX52	
DDX55	78892	DDX55	
DDX59-AS1	78954	DDX59-AS1	
DDX60L	79032	DDX60L	
1-Dec	79098	1-Dec	
DEFB103A	79165	DEFB103A	
DEFB103B	79235	DEFB103B	
DEK	79309	DEK	
DENND1C	79365	DENND1C	
DENND3	79430	DENND3	
DENND4B	79500	DENND4B	
DENND6B	79566	DENND6B	
DEPDC1	79638	DEPDC1	
DEPDC1B	79711	DEPDC1B	
DEPDC5	79784	DEPDC5	
DEPP1	79855	DEPP1	
DERA	79920	DERA	
DERL1	79980	DERL1	
DERPC	80042	DERPC	
DESI2	80103	DESI2	
DGAT1	80164	DGAT1	
DGAT2	80226	DGAT2	
DGCR5	80292	DGCR5	
DGKH	80360	DGKH	
DGKQ	80424	DGKQ	
DGUOK-AS1	80482	DGUOK-AS1	
DHCR24	80558	DHCR24	
DHCR7	80620	DHCR7	
DHPS	80681	DHPS	
DHRS11	80741	DHRS11	
DHRS3	80803	DHRS3	
DHRS4	80865	DHRS4	
DHRS4L2	80927	DHRS4L2	
DHRS7B	80994	DHRS7B	
DHRS9	81058	DHRS9	
DHRSX	81124	DHRSX	
DHX30	81187	DHX30	
DHX33	81249	DHX33	
DHX35	81310	DHX35	
DHX58	81374	DHX58	
DHX8	81441	DHX8	
DIABLO	81501	DIABLO	
DIAPH3	81565	DIAPH3	
DINOL	81637	DINOL	
DIS3	81702	DIS3	
DKFZP586I1420	81762	DKFZP586I1420	
DKK1	81843	DKK1	
DKK3	81900	DKK3	
DLEU2L	81960	DLEU2L	
DLG1-AS1	82029	DLG1-AS1	
DLG5-AS1	82105	DLG5-AS1	
DLGAP1-AS1	82179	DLGAP1-AS1	
DLGAP1-AS2	82255	DLGAP1-AS2	
DLGAP4	82330	DLGAP4	
DLGAP5	82394	DLGAP5	
DLK2	82462	DLK2	
DLL1	82529	DLL1	
DLST	82591	DLST	
DLX1	82651	DLX1	
DLX2	82715	DLX2	
DLX3	82783	DLX3	
DLX4	82844	DLX4	
DLX5	82911	DLX5	
DMKN	82974	DMKN	
DMPK	83031	DMPK	
DMTF1	83091	DMTF1	
DMWD	83152	DMWD	
DNAAF1	83212	DNAAF1	
DNAAF2	83281	DNAAF2	
DNAH1	83343	DNAH1	
DNAH10	83409	DNAH10	
DNAH5	83479	DNAH5	
DNAH6	83547	DNAH6	
DNAJA1	83613	DNAJA1	
DNAJB11	83677	DNAJB11	
DNAJB14	83743	DNAJB14	
DNAJB5	83809	DNAJB5	
DNAJB9	83876	DNAJB9	
DNAJC14	83939	DNAJC14	
DNAJC15	84004	DNAJC15	
DNAJC2	84068	DNAJC2	
DNAJC21	84132	DNAJC21	
DNAJC24	84196	DNAJC24	
DNAJC25	84263	DNAJC25	
DNAJC27-AS1	84329	DNAJC27-AS1	
DNAJC3	84408	DNAJC3	
DNAJC30	84472	DNAJC30	
DNAJC4	84541	DNAJC4	
DNAJC8	84605	DNAJC8	
DNAJC9	84669	DNAJC9	
DNAL1	84732	DNAL1	
DNAL4	84799	DNAL4	
DNASE1	84860	DNASE1	
DNASE1L1	84930	DNASE1L1	
DNASE1L2	84998	DNASE1L2	
DNASE1L3	85067	DNASE1L3	
DNASE2	85138	DNASE2	
DND1	85199	DND1	
DNHD1	85256	DNHD1	
DNMBP	85326	DNMBP	
DNMT3B	85388	DNMT3B	
DNPH1	85456	DNPH1	
DNTTIP1	85522	DNTTIP1	
DOCK5	85588	DOCK5	
DOCK6	85653	DOCK6	
DOK4	85715	DOK4	
DONSON	85775	DONSON	
DPF2	85839	DPF2	
DPH2	85899	DPH2	
DPH3	85959	DPH3	
DPH7	86017	DPH7	
DPM3	86079	DPM3	
DPP4	86137	DPP4	
DPP7	86202	DPP7	
DPP8	86261	DPP8	
DPY19L4	86321	DPY19L4	
DPYSL4	86386	DPYSL4	
DRAM1	86454	DRAM1	
DRAM2	86516	DRAM2	
DRC3	86577	DRC3	
DSC1	86640	DSC1	
DSCC1	86700	DSCC1	
DSEL	86767	DSEL	
DSG1	86832	DSG1	
DSG2	86896	DSG2	
DSG3	86956	DSG3	
DSP	87015	DSP	
DST	87071	DST	
DTD2	87128	DTD2	
DTL	87194	DTL	
DTX3L	87260	DTX3L	
DUOX1	87322	DUOX1	
DUOX2	87381	DUOX2	
DUOXA1	87443	DUOXA1	
DUS4L	87507	DUS4L	
DUS4L-BCAP29	87574	DUS4L-BCAP29	
DUSP10	87659	DUSP10	
DUSP2	87723	DUSP2	
DUSP28	87788	DUSP28	
DUSP3	87855	DUSP3	
DUSP4	87917	DUSP4	
DUSP8	87979	DUSP8	
DYNC2LI1	88043	DYNC2LI1	
DYNLL1	88111	DYNLL1	
DYNLL2	88175	DYNLL2	
DYNLRB2	88238	DYNLRB2	
DYNLT3	88307	DYNLT3	
DYRK1A	88369	DYRK1A	
DYRK1B	88433	DYRK1B	
DYRK2	88497	DYRK2	
DYRK4	88557	DYRK4	
DZANK1	88628	DZANK1	
DZIP3	88699	DZIP3	
E2F1	88765	E2F1	
E2F3	88830	E2F3	
E2F7	88895	E2F7	
E2F8	88960	E2F8	
EAF2	89029	EAF2	
EAPP	89092	EAPP	
EBNA1BP2	89152	EBNA1BP2	
EBPL	89219	EBPL	
ECE1	89278	ECE1	
ECHDC3	89337	ECHDC3	
ECI2	89403	ECI2	
ECT2	89464	ECT2	
ECT2L	89523	ECT2L	
EDA2R	89592	EDA2R	
EDARADD	89657	EDARADD	
EDC4	89730	EDC4	
EDDM13	89790	EDDM13	
EDEM2	89858	EDEM2	
EDRF1	89920	EDRF1	
EED	89983	EED	
EEPD1	90041	EEPD1	
EFCAB1	90108	EFCAB1	
EFCAB12	90176	EFCAB12	
EFCAB5	90251	EFCAB5	
EFCAB6	90322	EFCAB6	
EFCAB7	90395	EFCAB7	
EFEMP1	90462	EFEMP1	
EFEMP2	90525	EFEMP2	
EFHC1	90594	EFHC1	
EFHD2	90660	EFHD2	
EFNA1	90722	EFNA1	
EFNA3	90784	EFNA3	
EFNA5	90846	EFNA5	
EFNB2	90911	EFNB2	
EFR3A	90970	EFR3A	
EFR3B	91032	EFR3B	
EFTUD2	91102	EFTUD2	
EGF	91165	EGF	
EGLN3	91227	EGLN3	
EGR2	91297	EGR2	
EGR3	91361	EGR3	
EHD2	91419	EHD2	
EHMT1	91479	EHMT1	
EID3	91541	EID3	
EIF1AD	91606	EIF1AD	
EIF1AY	91669	EIF1AY	
EIF2AK1	91733	EIF2AK1	
EIF2AK2	91798	EIF2AK2	
EIF2AK3	91864	EIF2AK3	
EIF2AK3-DT	91930	EIF2AK3-DT	
EIF2AK4	92006	EIF2AK4	
EIF2B5	92070	EIF2B5	
EIF2S3	92134	EIF2S3	
EIF3C	92198	EIF3C	
EIF3CL	92259	EIF3CL	
EIF4A3	92323	EIF4A3	
EIF4E3	92386	EIF4E3	
ELAC1	92456	ELAC1	
ELAVL1	92523	ELAVL1	
ELF1	92587	ELF1	
ELF2	92647	ELF2	
ELF3-AS1	92707	ELF3-AS1	
ELF4	92774	ELF4	
ELF5	92834	ELF5	
ELK3	92899	ELK3	
ELL3	92959	ELL3	
ELMOD2	93026	ELMOD2	
ELMOD3	93090	ELMOD3	
ELMSAN1	93152	ELMSAN1	
ELOA	93218	ELOA	
ELOB	93278	ELOB	
ELOF1	93338	ELOF1	
ELOVL1	93397	ELOVL1	
ELOVL3	93461	ELOVL3	
ELOVL4	93531	ELOVL4	
ELOVL7	93594	ELOVL7	
ELP2	93656	ELP2	
ELP3	93715	ELP3	
ELP4	93775	ELP4	
EMB	93841	EMB	
EMBP1	93899	EMBP1	
EMC1-AS1	93966	EMC1-AS1	
EMC10	94037	EMC10	
EMC3	94098	EMC3	
EMC4	94158	EMC4	
EMC7	94217	EMC7	
EMC8	94276	EMC8	
EML1	94336	EML1	
EML2	94398	EML2	
EML3	94457	EML3	
EMP2	94517	EMP2	
EMSY	94577	EMSY	
ENAH	94637	ENAH	
ENDOD1	94696	ENDOD1	
ENDOU	94759	ENDOU	
ENDOV	94822	ENDOV	
ENKD1	94887	ENKD1	
ENKUR	94951	ENKUR	
ENO1-AS1	95017	ENO1-AS1	
ENTPD1	95091	ENTPD1	
ENTPD4	95162	ENTPD4	
ENTPD6	95225	ENTPD6	
EOGT	95288	EOGT	
EP300-AS1	95347	EP300-AS1	
EP400	95425	EP400	
EPB41L1	95487	EPB41L1	
EPB41L3	95552	EPB41L3	
EPB41L5	95625	EPB41L5	
EPCAM	95691	EPCAM	
EPGN	95755	EPGN	
EPHA1	95813	EPHA1	
EPHB2	95875	EPHB2	
EPHB4	95943	EPHB4	
EPHB6	96005	EPHB6	
EPHX1	96070	EPHX1	
EPHX3	96132	EPHX3	
EPN3	96194	EPN3	
EPS8	96254	EPS8	
EPS8L1	96317	EPS8L1	
ERAP1	96380	ERAP1	
ERAP2	96442	ERAP2	
ERBB3	96507	ERBB3	
ERCC1	96567	ERCC1	
ERCC3	96629	ERCC3	
ERCC4	96691	ERCC4	
ERCC6L2	96754	ERCC6L2	
EREG	96827	EREG	
ERFL	96886	ERFL	
ERG	96952	ERG	
ERGIC3	97016	ERGIC3	
ERI1	97077	ERI1	
ERI2	97139	ERI2	
ERI3	97198	ERI3	
ERLEC1	97258	ERLEC1	
ERLIN2	97322	ERLIN2	
ERMARD	97383	ERMARD	
ERO1B	97447	ERO1B	
ERP29	97515	ERP29	
ERVH48-1	97577	ERVH48-1	
ERVK13-1	97650	ERVK13-1	
ERVK3-1	97721	ERVK3-1	
ESAM	97786	ESAM	
ESCO1	97854	ESCO1	
ESD	97915	ESD	
ESPL1	97972	ESPL1	
ESPN	98036	ESPN	
ESYT2	98101	ESYT2	
ESYT3	98163	ESYT3	
ETAA1	98229	ETAA1	
ETFBKMT	98290	ETFBKMT	
ETFDH	98365	ETFDH	
ETNK1	98427	ETNK1	
ETNK2	98489	ETNK2	
ETV2	98554	ETV2	
ETV3	98620	ETV3	
ETV6	98679	ETV6	
EVPL	98740	EVPL	
EVPLL	98799	EVPLL	
EXOC3L4	98862	EXOC3L4	
EXOC7	98932	EXOC7	
EXOSC1	98993	EXOSC1	
EXOSC10-AS1	99057	EXOSC10-AS1	
EXOSC9	99139	EXOSC9	
EXPH5	99203	EXPH5	
EXT1	99267	EXT1	
EXT2	99327	EXT2	
EXTL2	99386	EXTL2	
EXTL3	99454	EXTL3	
EYA3	99516	EYA3	
EZH1	99574	EZH1	
F11R	99634	F11R	
F2R	99693	F2R	
F2RL1	99751	F2RL1	
F3	99813	F3	
FA2H	99868	FA2H	
FAAHP1	99937	FAAHP1	
FAAP24	100008	FAAP24	
FABP4	100076	FABP4	
FABP5	100141	FABP5	
FAHD2A	100201	FAHD2A	
FAM107B	100271	FAM107B	
FAM110C	100337	FAM110C	
FAM111A	100403	FAM111A	
FAM111A-DT	100469	FAM111A-DT	
FAM111B	100545	FAM111B	
FAM114A1	100619	FAM114A1	
FAM118B	100686	FAM118B	
FAM120A	100751	FAM120A	
FAM120AOS	100816	FAM120AOS	
FAM120B	100886	FAM120B	
FAM126A	100952	FAM126A	
FAM131A	101020	FAM131A	
FAM133B	101085	FAM133B	
FAM135A	101151	FAM135A	
FAM13A	101217	FAM13A	
FAM151B	101282	FAM151B	
FAM160A2	101351	FAM160A2	
FAM160B1	101419	FAM160B1	
FAM160B2	101487	FAM160B2	
FAM161B	101554	FAM161B	
FAM168A	101625	FAM168A	
FAM169A	101690	FAM169A	
FAM171B	101756	FAM171B	
FAM174C	101829	FAM174C	
FAM198B-AS1	101895	FAM198B-AS1	
FAM199X	101971	FAM199X	
FAM200A	102037	FAM200A	
FAM204A	102101	FAM204A	
FAM209B	102170	FAM209B	
FAM20B	102245	FAM20B	
FAM20C	102306	FAM20C	
FAM210A	102375	FAM210A	
FAM210B	102440	FAM210B	
FAM217B	102504	FAM217B	
FAM221A	102572	FAM221A	
FAM234A	102645	FAM234A	
FAM234B	102711	FAM234B	
FAM25A	102782	FAM25A	
FAM27B	102849	FAM27B	
FAM32A	102917	FAM32A	
FAM3C	102980	FAM3C	
FAM43A	103042	FAM43A	
FAM49B	103109	FAM49B	
FAM50B	103173	FAM50B	
FAM53C	103243	FAM53C	
FAM72C	103307	FAM72C	
FAM72D	103378	FAM72D	
FAM81A	103447	FAM81A	
FAM83C	103517	FAM83C	
FAM83D	103585	FAM83D	
FAM83G	103653	FAM83G	
FAM89A	103717	FAM89A	
FAM89B	103788	FAM89B	
FAM91A1	103851	FAM91A1	
FAM98C	103917	FAM98C	
FANCA	103981	FANCA	
FANCM	104050	FANCM	
FANK1	104122	FANK1	
FAS	104183	FAS	
FASN	104242	FASN	
FAT2	104301	FAT2	
FAU	104363	FAU	
FBH1	104421	FBH1	
FBLIM1	104481	FBLIM1	
FBN2	104545	FBN2	
FBXL14	104607	FBXL14	
FBXL2	104677	FBXL2	
FBXL3	104745	FBXL3	
FBXO15	104806	FBXO15	
FBXO17	104879	FBXO17	
FBXO2	104952	FBXO2	
FBXO22	105016	FBXO22	
FBXO24	105080	FBXO24	
FBXO25	105153	FBXO25	
FBXO27	105219	FBXO27	
FBXO32	105281	FBXO32	
FBXO33	105345	FBXO33	
FBXO6	105408	FBXO6	
FBXO7	105474	FBXO7	
FBXW2	105536	FBXW2	
FBXW4	105598	FBXW4	
FBXW4P1	105660	FBXW4P1	
FBXW8	105734	FBXW8	
FCF1	105802	FCF1	
FCGBP	105862	FCGBP	
FCHO1	105930	FCHO1	
FCHSD1	105996	FCHSD1	
FCSK	106059	FCSK	
FDPS	106121	FDPS	
FDX1	106180	FDX1	
FDXR	106238	FDXR	
FEM1A	106296	FEM1A	
FEN1	106358	FEN1	
FER1L4	106418	FER1L4	
FER1L6	106490	FER1L6	
FETUB	106561	FETUB	
FEZ1	106626	FEZ1	
FGD1	106693	FGD1	
FGD2	106759	FGD2	
FGD3	106823	FGD3	
FGD6	106885	FGD6	
FGF1	106943	FGF1	
FGF11	107010	FGF11	
FGFBP1	107072	FGFBP1	
FGFR1OP	107135	FGFR1OP	
FGFR1OP2	107207	FGFR1OP2	
FGFR2	107275	FGFR2	
FGGY	107337	FGGY	
FGR	107403	FGR	
FHAD1	107467	FHAD1	
FHDC1	107534	FHDC1	
FHL1	107600	FHL1	
FHL2	107665	FHL2	
FHL3	107723	FHL3	
FIG4	107787	FIG4	
FIGNL1	107845	FIGNL1	
FILIP1	107916	FILIP1	
FILIP1L	107988	FILIP1L	
FJX1	108052	FJX1	
FKBP14	108118	FKBP14	
FKBP1A	108182	FKBP1A	
FKBP1B	108244	FKBP1B	
FKBP2	108312	FKBP2	
FKBP6	108374	FKBP6	
FKTN	108442	FKTN	
FLG	108505	FLG	
FLG2	108565	FLG2	
FLJ12825	108628	FLJ12825	
FLJ20021	108702	FLJ20021	
FLJ31356	108771	FLJ31356	
FLJ37201	108842	FLJ37201	
FLJ37453	108916	FLJ37453	
FLJ46875	108987	FLJ46875	
FLNC	109061	FLNC	
FLOT1	109126	FLOT1	
FLRT1	109188	FLRT1	
FLRT2	109254	FLRT2	
FLT3LG	109323	FLT3LG	
FLVCR2	109393	FLVCR2	
FMN1	109463	FMN1	
FMNL2	109528	FMNL2	
FMO2	109593	FMO2	
FMO4	109655	FMO4	
FMR1	109717	FMR1	
FN3KRP	109775	FN3KRP	
FNBP1L	109838	FNBP1L	
FNDC10	109902	FNDC10	
FNDC3A	109968	FNDC3A	
FNDC3B	110032	FNDC3B	
FNDC4	110095	FNDC4	
FNIP1	110161	FNIP1	
FOLR3	110223	FOLR3	
FOXA1	110289	FOXA1	
FOXC1	110354	FOXC1	
FOXD4L6	110416	FOXD4L6	
FOXE1	110488	FOXE1	
FOXF2	110554	FOXF2	
FOXJ3	110621	FOXJ3	
FOXM1	110682	FOXM1	
FOXN1	110748	FOXN1	
FOXO1	110812	FOXO1	
FOXO3	110874	FOXO3	
FOXP2	110936	FOXP2	
FOXP3	111003	FOXP3	
FOXRED1	111069	FOXRED1	
FOXRED2	111132	FOXRED2	
FPGT-TNNI3K	111198	FPGT-TNNI3K	
FRAT2	111278	FRAT2	
FRG1HP	111340	FRG1HP	
FRK	111410	FRK	
FRMD3	111472	FRMD3	
FRMD4B	111540	FRMD4B	
FRMD5	111602	FRMD5	
FRMPD1	111667	FRMPD1	
FRS2	111733	FRS2	
FRY	111792	FRY	
FRYL	111855	FRYL	
FSCN1	111915	FSCN1	
FSTL3	111977	FSTL3	
FTH1	112039	FTH1	
FTO	112099	FTO	
FUBP3	112160	FUBP3	
FUCA1	112222	FUCA1	
FUCA2	112284	FUCA2	
FUNDC2	112346	FUNDC2	
FURIN	112409	FURIN	
FUT11	112470	FUT11	
