ProbeID	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
ENSG00000125347	9.421644094048272	9.421644094048272	9.421644094048272	9.421644094048272	10.718395877750774	10.718395877750774	10.718395877750774	11.0063681594389	10.1339755377716	0.453291056271986	10.1989896417892	5	0.599131693198263	9.42	9.42	9.42	9.42	9.59	9.59	9.59	9.76	9.76	9.76	9.84	9.84	9.84	9.84	9.87	9.87	9.87	10.04	10.04	10.04	10.2	10.25	10.25	10.25	10.25	10.48	10.48	10.48	10.48	10.48	10.49	10.49	10.49	10.49	10.49	10.72	10.72	10.72	10.72	10.72	11.01	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109321	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.988230223060457	5.988230223060457	5.988230223060457	6.317231700222606	4.97592812630173	0.748201985985686	5.09497309699242	5	0.0911722141823444	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	5.09	5.24	5.24	5.24	5.24	5.73	5.73	5.73	5.73	5.73	5.77	5.77	5.77	5.77	5.77	5.99	5.99	5.99	5.99	5.99	6.32	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136250	10.29348314437035	10.29348314437035	10.29348314437035	10.29348314437035	11.937314963508031	11.937314963508031	11.937314963508031	12.52129125765856	11.2904174101335	0.598247056626433	11.2071997484183	7	0.73082489146165	10.29	10.29	10.29	10.29	10.29	10.55	10.55	10.55	10.55	10.55	10.87	10.87	10.87	10.87	10.87	10.91	10.91	10.91	10.91	10.91	11.21	11.29	11.29	11.29	11.31	11.31	11.31	11.57	11.57	11.57	11.61	11.61	11.61	11.61	11.71	11.71	11.71	11.94	11.94	11.94	12.52	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166478	7.995314913096303	7.995314913096303	7.995314913096303	7.995314913096303	8.491732866733297	8.491732866733297	8.491732866733297	8.498968844559869	8.30252359011054	0.17150408373893	8.24701116658465	8	0.192474674384949	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.05	8.05	8.05	8.05	8.05	8.05	8.05	8.14	8.14	8.14	8.14	8.14	8.14	8.25	8.31	8.31	8.32	8.32	8.32	8.37	8.37	8.37	8.38	8.38	8.38	8.46	8.46	8.46	8.48	8.48	8.48	8.49	8.49	8.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105849	7.54936113292434	7.54936113292434	7.54936113292434	7.54936113292434	8.753183314375748	8.753183314375748	8.753183314375748	8.801999293285254	8.333347170557	0.367375181828979	8.22152899431065	8	0.526772793053546	7.55	7.55	7.55	7.55	7.55	7.55	7.55	7.94	7.94	7.94	7.94	7.94	7.94	7.94	7.99	7.99	7.99	7.99	7.99	7.99	8.22	8.31	8.31	8.32	8.32	8.32	8.44	8.44	8.44	8.49	8.49	8.49	8.65	8.65	8.65	8.69	8.69	8.69	8.75	8.75	8.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019991	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	5.291677223176022	4.40274052224475	0.268024499942335	4.80680265903169	1	0.85383502170767	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.81	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5.29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171860	6.062855655205991	6.062855655205991	6.062855655205991	6.062855655205991	8.089953582108937	8.089953582108937	8.089953582108937	8.213541701926564	7.21178657860885	0.614993507307971	7.21178657860886	6	0.694645441389291	6.06	6.06	6.06	6.06	6.39	6.39	6.39	6.39	6.83	6.83	6.83	6.83	6.87	6.87	6.87	6.87	6.9	6.9	6.9	6.9	7.21	7.31	7.31	7.31	7.48	7.48	7.48	7.48	7.6	7.6	7.6	7.6	7.62	7.62	7.62	7.62	8.09	8.09	8.09	8.09	8.21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129566	7.112283108598204	7.112283108598204	7.112283108598204	7.112283108598204	7.949418205395209	7.949418205395209	7.949418205395209	8.006410239125477	7.4681809206728	0.260669276060732	7.67207424130782	2	0.437047756874096	7.11	7.11	7.11	7.16	7.16	7.3	7.3	7.34	7.34	7.36	7.36	7.36	7.41	7.41	7.41	7.41	7.5	7.5	7.51	7.51	7.67	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	7.95	8.01	0	0	0	1	0	0	0	0	0	1	0	2	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142798	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.32192809488736	5.96046447753906e-08	4.32192809488736	12	0.855282199710564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108691	6.9379328389670905	6.9379328389670905	6.9379328389670905	6.9379328389670905	11.294758579413289	11.294758579413289	11.294758579413289	11.809675696819276	9.83991786444597	1.36975408310665	10.0305898493358	5	0.720694645441389	6.94	6.94	6.94	6.94	8.13	8.13	8.13	8.86	8.86	8.86	9.35	9.35	9.35	9.35	9.53	9.53	9.53	9.67	9.67	9.67	10.03	10.46	10.46	10.46	10.46	11.13	11.13	11.13	11.13	11.13	11.18	11.18	11.18	11.18	11.18	11.29	11.29	11.29	11.29	11.29	11.81	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	2	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160145	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	4.71699089440494	4.71699089440494	4.71699089440494	4.790772037862	4.40295008826925	0.160430612085998	4.54332263941494	2	0.020260492040521	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.54	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.72	4.79	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000088827	4.321928094887363	4.321928094887363	4.321928094887363	4.321928094887363	6.471024839066756	6.471024839066756	6.471024839066756	6.977508904540138	5.15567996675594	0.831963139175347	5.78311472877494	2	0.626628075253256	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.32	4.85	4.85	4.85	4.91	4.91	5.01	5.01	5.3	5.3	5.49	5.49	5.78	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.47	6.98	1	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
