ArrayID	Name	BitVector
ENSG00000282234	TRBV27: ENST00000633283.1	111111111111
ENSG00000282812	TRBV28: ENST00000619125.2	111111111111
ENSG00000282628	TRBV29-1: ENST00000634198.1	111111111111
ENSG00000282730	TRBV24-1: ENST00000633092.1	111111111111
ENSG00000282621	TRBV19: ENST00000632638.1	111111111111
ENSG00000282483	TRBV17: ENST00000631663.1	111111111111
ENSG00000282354	TRBV12-4: ENST00000631824.1	111111111111
ENSG00000211693	TRGV11: ENST00000390340.2	111111111111
ENSG00000211698	TRGV4: ENST00000390345.2	111111111111
ENSG00000282803	TRBV5-1: ENST00000633384.1	111111111111
ENSG00000282449	TRBV23-1: ENST00000633842.1	111111111111
ENSG00000282407	TRBV13: ENST00000633796.1	111111111111
ENSG00000282704	TRBV7-6: ENST00000633265.1	111111111111
ENSG00000282470	TRBV6-7: ENST00000631511.1	111111111111
ENSG00000282098	TRBV5-6: ENST00000632216.1	111111111111
ENSG00000277110	TRBV6-5: ENST00000633072.1	111111111111
ENSG00000282711	TRBV11-1: ENST00000634176.1	111111111111
ENSG00000282225	TRBV7-1: ENST00000632308.1	111111111111
ENSG00000281970	TRBV6-1: ENST00000631557.1	111111111111
ENSG00000281963	TRBV25-1: ENST00000610439.4	111111111111
ENSG00000282771	TRBV18: ENST00000631559.1	111111111111
ENSG00000282415	TRBV16: ENST00000633244.1	111111111111
ENSG00000211695	TRGV9: ENST00000444775.2	111111111111
ENSG00000211699	TRGV3: ENST00000390346.2	111111111111
ENSG00000282748	TRBV5-7: ENST00000633790.1	111111111111
ENSG00000282179	TRBV7-7: ENST00000631548.1	111111111111
ENSG00000282134	TRBV6-8: ENST00000632425.1	111111111111
ENSG00000282459	TRBV6-6: ENST00000633963.1	111111111111
ENSG00000233306	TRGV2: ENST00000426402.2	111111111111
ENSG00000282618	TRBV10-1: ENST00000632248.1	111111111111
ENSG00000282204	TRBV9: ENST00000633328.1	111111111111
ENSG00000282466	TRBV5-4: ENST00000633696.1	111111111111
ENSG00000282208	TRBV12-3: ENST00000633292.1	111111111111
ENSG00000282040	AC233282.1: ENST00000632560.1	111111111111
ENSG00000211701	TRGV1: ENST00000390348.2	111111111111
ENSG00000211697	TRGV5: ENST00000390344.2	111111111111
ENSG00000282577	TRBV5-5: ENST00000632187.1	111111111111
ENSG00000282719	TRBV6-2: ENST00000632016.1	111111111111
ENSG00000282543	AC234635.3: ENST00000631427.1	111111111111
ENSG00000282353	AC234635.1: ENST00000632148.1	111111111111
ENSG00000282506	TRBV7-2: ENST00000631392.1	111111111111
ENSG00000282240	TRBV6-4: ENST00000633472.1	111111111111
ENSG00000282203	TRBV7-3: ENST00000631882.1	111111111111
ENSG00000282007	TRBV10-2: ENST00000633575.1	111111111111
ENSG00000282054	AC229888.1: ENST00000631639.1	111111111111
ENSG00000282242	TRBV11-3: ENST00000634111.1	111111111111
ENSG00000282340	TRBV10-3: ENST00000631471.1	111111111111
ENSG00000281943	TRBV7-9: ENST00000632021.1	111111111111
ENSG00000282148	TRBV5-3: ENST00000634123.1	111111111111
ENSG00000211696	TRGV8: ENST00000390343.2	111111111111
ENSG00000211694	TRGV10: ENST00000390341.2	111111111111
ENSG00000282610	AC233282.2: ENST00000634093.1	021100200000
ENSG00000205274	TRBV20OR9-2: ENST00000379435.3	111111111111
ENSG00000282756	TRBV7-4: ENST00000633313.1	111111111111
ENSG00000282014	TRBV4-1: ENST00000632713.1	111111111111
ENSG00000282624	TRBV3-1: ENST00000632422.1	111111111111
ENSG00000282568	TRBV2: ENST00000632828.1	111111111111
ENSG00000276465	KIR2DS4: ENST00000615270.1	111111111111
ENSG00000249730	OR10J4: ENST00000504970.1	111111111111
ENSG00000196266	OR10J3: ENST00000649616.1	111111111111
ENSG00000260811	OR4C45: ENST00000568934.1	111111111111
ENSG00000196383	OR4Q2: ENST00000541415.2	111111111111
ENSG00000197617	VN1R5: ENST00000472952.3	111111111111
ENSG00000272532	CYP2D6: ENST00000607853.6	111111111111
ENSG00000278088	CYP2D7: ENST00000618719.2	001111120101
ENSG00000274324	KIR2DS4: ENST00000616914.1	111111111111
ENSG00000227152	OR2T7: ENST00000641557.1	111111111111
ENSG00000232535	OR5H8: ENST00000394191.3	111111111111
ENSG00000213439	OR5AC1: ENST00000429239.1	111111111111
ENSG00000284690	CD300H: ENST00000641710.1	111111111111
ENSG00000277078	KIR2DS4: ENST00000615996.1	111111111111
ENSG00000228336	OR9H1P: ENST00000446393.2	111111111111
ENSG00000285843	AC064853.2: ENST00000649376.1	111111111111
ENSG00000274714	KIR2DS4: ENST00000611873.1	111111111111
ENSG00000284622	SCYGR10: ENST00000641246.2	111111111111
ENSG00000251608	OR12D1: ENST00000514827.2	111111111111
ENSG00000272395	IFNL4: ENST00000634967.1	111111111111
ENSG00000182077	PTCHD3: ENST00000642324.1	111111111111
ENSG00000277518	MUC6: ENST00000627256.2	000002001000
ENSG00000204872	NAT8B: ENST00000377712.3	111111111111
ENSG00000283586	GKN3P: ENST00000637675.1	111111111111
ENSG00000244682	FCGR2C: ENST00000502411.5	111111111111
ENSG00000221957	KIR2DS4: ENST00000339924.12	111111111111
ENSG00000211454	AKR7L: ENST00000457194.6	121100111111
ENSG00000243641	OR13C7: ENST00000424348.1	111111111111
ENSG00000099984	GSTT2: ENST00000402588.6	111111211111
ENSG00000275351	KIR2DS4: ENST00000621713.1	111111111111
ENSG00000276209	KIR2DS4: ENST00000619141.4	111111111111
ENSG00000176290	OR4K3: ENST00000425829.2	111111111111
ENSG00000276451	OR10A6: ENST00000622207.2	111111111111
ENSG00000225997	OR4A8: ENST00000418689.1	111111111111
ENSG00000266200	PNLIPRP2: ENST00000579578.6	111111111111
ENSG00000280938	TRARG1: ENST00000626647.1	111111111111
ENSG00000276380	UBE2NL: ENST00000618570.1	111111111111
ENSG00000273931	KIR2DS4: ENST00000610808.1	111111111111
ENSG00000262755	OR8K3: ENST00000573400.1	111111111111
ENSG00000258597	SERPINA2: ENST00000553483.3	111111111111
ENSG00000273085	OR52E1: ENST00000445557.1	111111111111
ENSG00000258806	OR11H7: ENST00000553765.2	111111111111
ENSG00000176510	OR10AC1: ENST00000439431.3	111111111111
ENSG00000277281	MUC6: ENST00000627926.2	111111111111
ENSG00000241356	OR5G3: ENST00000435756.2	111111111111
ENSG00000272987	OR5AL1: ENST00000440231.1	111111111111
ENSG00000254658	OR8J2: ENST00000641465.1	111111111111
ENSG00000281107	OR5G3: ENST00000631283.1	111111111111
ENSG00000188877	POTEA: ENST00000522175.7	111111111111
ENSG00000249948	GBA3: ENST00000508166.5	002000020000
ENSG00000204403	CASP12: ENST00000613512.4	111111111111
ENSG00000263181	CYP2D7: ENST00000574062.5	121000100111
ENSG00000262085	OR1P1: ENST00000571766.2	111111111111
ENSG00000277345	KIR2DS4: ENST00000613379.1	111111111111
ENSG00000233276	GPX1: ENST00000419783.2	200121111211
ENSG00000205702	CYP2D7: ENST00000435101.1	122011000001
ENSG00000282181	MROH5: ENST00000633377.1	111111111111
ENSG00000263150	OR8J2: ENST00000570683.3	111111111111
ENSG00000274807	KIR2DS4: ENST00000621991.4	111111111111
ENSG00000166473	PKD1L2: ENST00000534447.5	011121111111
ENSG00000226807	MROH5: ENST00000523857.5	111111111111
ENSG00000285252	OR10AC1: ENST00000645657.1	111111111111
ENSG00000283008	CYP2D7: ENST00000634782.1	101111111121
ENSG00000284307	KIR2DS4: ENST00000638472.1	111111111111
ENSG00000283779	KIR2DS4: ENST00000638933.1	111111111111
ENSG00000283727	KIR2DS4: ENST00000638401.1	111111111111
ENSG00000284408	KIR2DS4: ENST00000639581.1	111111111111
ENSG00000283846	KIR2DS4: ENST00000618023.5	111111111111
ENSG00000284244	KIR2DS4: ENST00000640635.2	111111111111
ENSG00000211751	TRBC1: ENST00000633705.1	111111111111
ENSG00000277734	TRAC: ENST00000611116.1	111111111111
ENSG00000211829	TRDC: ENST00000390477.2	111111111111
ENSG00000276849	TRBC2: ENST00000622053.4	202020020012
ENSG00000281981	TRBC1: ENST00000632136.1	111111111111
ENSG00000211772	TRBC2: ENST00000466254.1	000000000002
ENSG00000211689	TRGC1: ENST00000443402.6	111111111111
ENSG00000227191	TRGC2: ENST00000436911.6	111111111111
ENSG00000211905	IGHJ1: ENST00000390565.1	111111111111
ENSG00000211680	IGLJ4: ENST00000390326.2	111111111111
ENSG00000211594	IGKJ4: ENST00000390239.2	111111111111
ENSG00000242887	IGHJ3: ENST00000463911.1	111111111111
ENSG00000242472	IGHJ5: ENST00000488476.1	111111111111
ENSG00000240041	IGHJ4: ENST00000461719.1	111111111111
ENSG00000282471	IGHJ3: ENST00000633896.1	111111111111
ENSG00000211900	IGHJ6: ENST00000390560.2	111111111111
ENSG00000211593	IGKJ5: ENST00000390238.2	111111111111
ENSG00000211682	IGLJ6: ENST00000390328.2	111111111111
ENSG00000211904	IGHJ2: ENST00000390564.2	111111111111
ENSG00000211597	IGKJ1: ENST00000390242.2	111111111111
ENSG00000211596	IGKJ2: ENST00000390241.3	111111111111
ENSG00000282409	IGHJ1: ENST00000634062.1	111111111111
ENSG00000211595	IGKJ3: ENST00000390240.2	111111111111
ENSG00000211674	IGLJ1: ENST00000390320.2	111111111111
ENSG00000211676	IGLJ2: ENST00000390322.2	111111111111
ENSG00000211678	IGLJ3: ENST00000390324.2	111111111111
ENSG00000282615	IGHJ5: ENST00000633501.1	111111111111
ENSG00000282065	IGHJ4: ENST00000631521.1	111111111111
ENSG00000211681	IGLJ5: ENST00000390327.2	111111111111
ENSG00000211684	IGLJ7: ENST00000390330.2	111111111111
ENSG00000282797	IGHJ6: ENST00000631705.1	111111111111
ENSG00000282342	IGHJ2: ENST00000632178.1	111111111111
ENSG00000211893	IGHG2: ENST00000641095.1	111111111111
ENSG00000211892	IGHG4: ENST00000641978.1	111111111111
ENSG00000211891	IGHE: ENST00000641420.1	111111111111
ENSG00000211896	IGHG1: ENST00000390548.6	111111111111
ENSG00000274497	IGHG2: ENST00000621803.2	111111111111
ENSG00000211899	IGHM: ENST00000637539.2	111111111111
ENSG00000211895	IGHA1: ENST00000641837.1	111111111111
ENSG00000211897	IGHG3: ENST00000641136.1	111111111111
ENSG00000211898	IGHD: ENST00000390556.6	111111111111
ENSG00000211890	IGHA2: ENST00000497872.4	111111111111
ENSG00000211685	IGLC7: ENST00000390331.3	111111111111
ENSG00000211677	IGLC2: ENST00000390323.2	111111111111
ENSG00000211675	IGLC1: ENST00000390321.2	111111111111
ENSG00000211592	IGKC: ENST00000390237.2	111111111111
ENSG00000211679	IGLC3: ENST00000390325.2	111111111111
ENSG00000282633	IGHA1: ENST00000633714.1	111111111111
ENSG00000282657	IGHM: ENST00000626472.2	111111111111
ENSG00000282184	IGHG3: ENST00000632774.1	111111111111
ENSG00000276173	IGHA2: ENST00000622473.2	111111111111
ENSG00000276192	IGHE: ENST00000610670.2	111111111111
ENSG00000278801	IGHD: ENST00000633698.1	111111111111
ENSG00000277633	IGHG1: ENST00000631539.1	111111111111
ENSG00000277016	IGHG4: ENST00000618981.2	111111111111
ENSG00000211976	IGHV3-73: ENST00000390636.2	111111111111
ENSG00000211956	IGHV4-34: ENST00000390616.2	111111111111
ENSG00000211949	IGHV3-23: ENST00000390609.3	111111111111
ENSG00000282651	IGHV5-10-1: ENST00000632950.2	111111111111
ENSG00000273962	IGKV2-40: ENST00000620613.1	111111111111
ENSG00000282305	IGHV3-74: ENST00000633987.1	111111111111
ENSG00000274576	IGHV2-70: ENST00000617374.2	111111111111
ENSG00000281990	IGHV1-69-2: ENST00000632209.1	111111111111
ENSG00000231475	IGHV4-31: ENST00000438142.3	111111111111
ENSG00000211941	IGHV3-11: ENST00000390601.3	111111111111
ENSG00000281078	IGKV1D-8: ENST00000628219.1	111111111111
ENSG00000282150	AC234301.3: ENST00000631869.1	111111111111
ENSG00000282777	IGHV3-30: ENST00000633400.1	111111111111
ENSG00000282745	IGHV6-1: ENST00000633299.1	111111111111
ENSG00000259261	IGHV4OR15-8: ENST00000557788.2	111111111111
ENSG00000243238	IGKV2-30: ENST00000468494.1	111111111111
ENSG00000278263	AC135068.2: ENST00000622410.2	111111111111
ENSG00000211611	IGKV6-21: ENST00000390256.2	111111111111
ENSG00000240382	IGKV1-17: ENST00000490686.1	111111111111
ENSG00000211967	IGHV3-53: ENST00000390627.3	111111111111
ENSG00000211962	IGHV1-46: ENST00000390622.2	111111111111
ENSG00000224373	IGHV4-59: ENST00000390629.3	111111111111
ENSG00000211955	IGHV3-33: ENST00000390615.2	111111111111
ENSG00000211964	IGHV3-48: ENST00000390624.3	111111111111
ENSG00000211952	IGHV4-28: ENST00000390612.3	111111111111
ENSG00000211945	IGHV1-18: ENST00000390605.2	111111111111
ENSG00000211944	IGHV3-16: ENST00000390604.2	111111111111
ENSG00000282122	IGHV7-4-1: ENST00000631943.1	111111111111
ENSG00000276775	IGHV4-4: ENST00000455737.2	111111111111
ENSG00000211933	IGHV6-1: ENST00000390593.2	111111111111
ENSG00000224650	IGHV3-74: ENST00000424969.2	111111111111
ENSG00000211979	IGHV7-81: ENST00000390639.2	210121210102
ENSG00000280411	IGHV1-69D: ENST00000624687.1	111111111111
ENSG00000211974	IGHV2-70D: ENST00000390634.3	111111111111
ENSG00000211951	IGHV2-26: ENST00000390611.2	111111111111
ENSG00000270550	IGHV3-30: ENST00000603660.1	111111111111
ENSG00000211959	IGHV4-39: ENST00000390619.2	111111111111
ENSG00000211958	IGHV3-38: ENST00000390618.2	111111111111
ENSG00000275148	IGHV1-69-2: ENST00000615784.2	111111111111
ENSG00000233999	IGKV3OR2-268: ENST00000421835.2	111111111111
ENSG00000282281	IGHV3-21: ENST00000632980.1	111111111111
ENSG00000211672	IGLV4-3: ENST00000390318.2	111111111111
ENSG00000274854	IGLV1-44: ENST00000628287.1	111111111111
ENSG00000278293	IGLV7-43: ENST00000618644.2	111111111111
ENSG00000281536	AC009286.3: ENST00000630493.1	111111111111
ENSG00000274575	IGLV1-40: ENST00000610349.2	111111111111
ENSG00000281471	IGLV5-37: ENST00000628968.1	111111111111
ENSG00000273737	IGLV1-36: ENST00000618026.2	111111111111
ENSG00000223648	IGHV3-64: ENST00000454421.2	111111111111
ENSG00000275777	IGKV3D-7: ENST00000627132.1	111111111111
ENSG00000241566	IGKV2D-24: ENST00000462693.1	111111111111
ENSG00000239975	IGKV1D-33: ENST00000390265.2	111111111111
ENSG00000251546	IGKV1D-39: ENST00000448155.2	111111111111
ENSG00000211938	IGHV3-7: ENST00000390598.2	111111111111
ENSG00000211935	IGHV1-3: ENST00000390595.3	111111111111
ENSG00000211638	IGLV8-61: ENST00000390283.2	111111111111
ENSG00000211970	IGHV4-61: ENST00000390630.3	111111111111
ENSG00000211950	IGHV1-24: ENST00000390610.2	111111111111
ENSG00000211972	IGHV3-66: ENST00000390632.2	111111111111
ENSG00000211966	IGHV5-51: ENST00000390626.2	111111111111
ENSG00000225698	IGHV3-72: ENST00000433072.2	111111111111
ENSG00000211968	IGHV1-58: ENST00000390628.3	111111111111
ENSG00000211965	IGHV3-49: ENST00000390625.3	111111111111
ENSG00000211943	IGHV3-15: ENST00000390603.2	111111111111
ENSG00000211937	IGHV2-5: ENST00000390597.3	111111111111
ENSG00000281759	AC145029.2: ENST00000626108.1	111111111111
ENSG00000211961	IGHV1-45: ENST00000390621.3	111111111111
ENSG00000282639	IGHV3-64D: ENST00000632099.1	111111111111
ENSG00000211973	IGHV1-69: ENST00000390633.2	111111111111
ENSG00000211947	IGHV3-21: ENST00000390607.2	111111111111
ENSG00000211942	IGHV3-13: ENST00000390602.3	111111111111
ENSG00000211934	IGHV1-2: ENST00000390594.3	111111111111
ENSG00000239862	IGKV1-37: ENST00000465170.1	111111111111
ENSG00000243290	IGKV1-12: ENST00000480492.1	111111111111
ENSG00000232216	IGHV3-43: ENST00000434710.1	111111111111
ENSG00000211957	IGHV3-35: ENST00000390617.2	111111111111
ENSG00000211632	IGKV3D-11: ENST00000390277.3	111111111111
ENSG00000211633	IGKV1D-42: ENST00000390278.3	111111111111
ENSG00000242580	IGKV1D-43: ENST00000468879.1	111111111111
ENSG00000239819	IGKV1D-8: ENST00000471857.2	111111111111
ENSG00000228325	IGKV3D-7: ENST00000443397.5	111111111111
ENSG00000270505	IGHV1OR15-1: ENST00000604066.1	111111111111
ENSG00000281345	IGLV2-33: ENST00000629472.1	111111111111
ENSG00000280866	IGLV3-32: ENST00000627634.1	111111111111
ENSG00000211651	IGLV1-44: ENST00000390297.3	111111111111
ENSG00000276566	IGKV1D-13: ENST00000611391.1	111111111111
ENSG00000241294	IGKV2-24: ENST00000484817.1	111111111111
ENSG00000211625	IGKV3D-20: ENST00000390270.2	111111111111
ENSG00000241244	IGKV1D-16: ENST00000492446.1	111111111111
ENSG00000231292	IGKV1OR2-108: ENST00000453673.3	111121111111
ENSG00000239951	IGKV3-20: ENST00000492167.1	111111111111
ENSG00000241351	IGKV3-11: ENST00000483158.1	111111111111
